code,current_losses,current_ties,current_wins,d_rating,d_rating_third,global_d,global_o,global_rating,goal_diff,group,group_1,group_2,group_3,group_4,id,losses,make_final,make_quarters,make_round_of_16,make_semis,name,o_rating,o_rating_third,sdr_id,ties,win_league,wins,current_points,last_updated
TOT,0.0,1.0,5.0,0.77968,0.00012,0.60452,2.41302,82.23196,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.05777,0.38711,1.0,0.15642,Tottenham Hotspur,2.23786,0.00034,73602,1.0,0.02432,5.0,16.0,2017-12-18 22:57
SCP,3.0,1.0,2.0,0.79022,0.79022,0.82362,1.96415,70.79092,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.99755,1.99755,74330,1.0,0.0,2.0,7.0,2017-12-18 22:57
MAR,3.0,3.0,0.0,0.97275,0.00015,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00032,74166,3.0,0.0,0.0,3.0,2017-12-18 22:57
SEV,1.0,3.0,2.0,1.17446,0.00018,0.79336,2.08966,73.59763,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.02057,0.36195,1.0,0.08701,Sevilla FC,1.70856,0.00026,93401,3.0,0.00637,2.0,9.0,2017-12-18 22:57
FEY,5.0,0.0,1.0,0.92502,0.00014,1.18402,1.88733,61.03734,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,2.14632,0.00032,74504,0.0,0.0,1.0,3.0,2017-12-18 22:57
BES,0.0,2.0,4.0,0.79871,0.00012,0.86541,1.87721,68.24086,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.00333,0.07709,1.0,0.01729,Besiktas,1.94391,0.00029,74202,2.0,0.00081,4.0,14.0,2017-12-18 22:57
MAN,1.0,0.0,5.0,0.83534,0.00013,0.66018,2.48661,82.00204,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.08811,0.65103,1.0,0.24693,Manchester United,2.31144,0.00035,73601,0.0,0.03576,5.0,15.0,2017-12-11 11:27
MAD,1.0,1.0,4.0,0.82687,0.00012,0.44577,3.46052,93.32691,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.24417,0.55269,1.0,0.38479,Real Madrid,3.07942,0.00046,74013,1.0,0.13391,4.0,13.0,2017-12-11 11:27
BAS,2.0,0.0,4.0,0.87051,0.00013,0.96796,2.11945,70.16022,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.00735,0.13646,1.0,0.03244,Basel,2.2169,0.00033,93159,0.0,0.00259,4.0,12.0,2017-12-11 11:27
PSG,1.0,0.0,5.0,0.63042,9e-05,0.5102,3.17912,90.86507,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.166,0.44731,1.0,0.28652,Paris Saint-Germain,3.0589,0.00046,74427,0.0,0.08799,5.0,15.0,2017-12-11 11:27
SPM,2.0,3.0,1.0,1.07589,1.07589,0.96045,2.13866,70.64996,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,2.02322,2.02322,74345,3.0,0.0,1.0,6.0,2017-12-11 11:27
SHK,2.0,0.0,4.0,0.78874,0.00012,0.87017,2.18197,73.35361,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.02075,0.37144,1.0,0.08982,Shakhtar Donetsk,2.2634,0.00034,74219,0.0,0.00888,4.0,12.0,2017-12-11 11:27
DOR,4.0,2.0,0.0,1.18445,1.18445,0.86594,2.81199,81.89415,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.49347,2.49347,74050,2.0,0.0,0.0,2.0,2017-12-11 11:27
LIV,0.0,3.0,3.0,0.85745,0.00013,0.68228,2.79814,85.00382,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.10597,0.58292,1.0,0.25942,Liverpool,2.62298,0.00039,73600,3.0,0.0458,3.0,12.0,2017-12-11 11:27
MON,4.0,2.0,0.0,1.00492,0.00015,0.8847,2.21004,73.47686,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.08982,0.00031,74430,2.0,0.0,0.0,2.0,2017-12-11 11:27
QBG,4.0,2.0,0.0,0.77713,0.00012,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00027,89793,2.0,0.0,0.0,2.0,2017-12-11 11:27
MNC,1.0,0.0,5.0,0.70208,0.00011,0.52692,3.0309,89.57255,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.25448,0.86354,1.0,0.49325,Manchester City,2.85574,0.00043,73608,0.0,0.12654,5.0,15.0,2017-12-11 11:27
RBL,3.0,1.0,2.0,1.15144,1.15144,0.83293,2.14788,73.63895,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.82936,1.82936,91099,1.0,0.0,2.0,7.0,2017-12-11 11:27
ATL,1.0,4.0,1.0,0.71417,0.71417,0.33307,2.08307,84.00545,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.70197,1.70197,74010,4.0,0.0,1.0,7.0,2017-12-11 11:27
POR,2.0,1.0,3.0,0.65608,0.0001,0.68949,2.36291,79.8567,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.0514,0.41708,1.0,0.1525,FC Porto,2.39631,0.00036,74329,1.0,0.02055,3.0,10.0,2017-12-11 11:27
OLY,5.0,1.0,0.0,0.7583,0.00011,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00028,74236,1.0,0.0,0.0,1.0,2017-12-11 11:27
BEN,6.0,0.0,0.0,0.79266,0.00012,0.82606,1.91508,69.86542,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,1.94848,0.00029,74332,0.0,0.0,0.0,0.0,2017-12-11 11:27
CSKA,3.0,0.0,3.0,0.81989,0.81989,0.70445,1.8161,71.02143,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.70065,1.70065,74347,0.0,0.0,3.0,9.0,2017-12-11 11:27
CEL,5.0,0.0,1.0,0.71971,0.71971,1.26115,2.07621,62.93003,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.61766,2.61766,73714,0.0,0.0,1.0,3.0,2017-12-11 11:27
ROM,1.0,2.0,3.0,0.79656,0.00012,0.67402,2.35545,80.08088,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.06991,0.62856,1.0,0.21462,AS Roma,2.23291,0.00033,73831,2.0,0.02657,3.0,11.0,2017-12-11 11:27
NAP,4.0,0.0,2.0,0.66327,0.66327,0.54073,2.40855,83.46719,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.28601,2.28601,73848,0.0,0.0,2.0,6.0,2017-12-11 11:27
BAR,0.0,2.0,4.0,0.68122,0.0001,0.30012,3.22474,93.88394,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.35426,0.76156,1.0,0.54468,Barcelona,2.84365,0.00043,74014,2.0,0.19708,4.0,14.0,2017-12-11 11:27
NIC,4.0,2.0,0.0,0.6278,9e-05,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00032,72948,2.0,0.0,0.0,2.0,2017-12-11 11:27
JUV,1.0,2.0,3.0,0.60397,9e-05,0.48143,2.55638,86.21228,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.13042,0.56489,1.0,0.28495,Juventus,2.43384,0.00037,73847,2.0,0.06102,3.0,11.0,2017-12-11 11:27
RSCA,5.0,0.0,1.0,0.95993,0.00014,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00028,72889,0.0,0.0,1.0,3.0,2017-12-11 11:27
BMU,1.0,0.0,5.0,0.73589,0.00011,0.41737,3.18639,92.17385,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.3548,0.93262,1.0,0.60337,Bayern Munich,2.86787,0.00043,74078,0.0,0.18824,5.0,15.0,2017-12-11 11:27
CHE,1.0,2.0,3.0,0.78727,0.00012,0.61211,2.56643,83.85193,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.05117,0.23844,1.0,0.11254,Chelsea,2.39127,0.00036,73598,2.0,0.02364,3.0,11.0,2017-12-11 11:27
TOT,0.0,1.0,5.0,0.74727,0.00011,0.57211,2.46322,83.47004,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.07669,0.43511,1.0,0.1897,Tottenham Hotspur,2.28806,0.00034,73602,1.0,0.03346,5.0,16.0,2017-12-11 11:27
SCP,3.0,1.0,2.0,0.80675,0.80675,0.84015,1.98773,70.8149,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,2.02113,2.02113,74330,1.0,0.0,2.0,7.0,2017-12-11 11:27
MAR,3.0,3.0,0.0,0.97275,0.00015,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00032,74166,3.0,0.0,0.0,3.0,2017-12-11 11:27
SEV,1.0,3.0,2.0,1.17638,0.00018,0.79528,2.13007,74.19946,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.02159,0.34897,1.0,0.08973,Sevilla FC,1.74897,0.00026,93401,3.0,0.00715,2.0,9.0,2017-12-11 11:27
FEY,5.0,0.0,1.0,0.96976,0.00015,1.22875,1.71835,56.57866,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,1.97734,0.0003,74504,0.0,0.0,1.0,3.0,2017-12-11 11:27
BES,0.0,2.0,4.0,0.77692,0.00012,0.84362,1.7545,66.4341,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.00293,0.06738,1.0,0.01474,Besiktas,1.8212,0.00027,74202,2.0,0.00082,4.0,14.0,2017-12-11 11:27
MAN,1.0,0.0,4.0,0.8146,0.00061,0.63944,2.49007,82.45281,8.8882,A,0.99865,0.00135,0.0,0.0,360,1.16605,0.07215,0.4526,1.0,0.1855,Manchester United,2.31491,0.00174,73601,0.25205,0.0296,4.5819,12.0,2017-12-03 18:00
MAD,1.0,1.0,3.0,0.83077,0.00062,0.44967,3.36563,92.7827,10.697,H,0.0,1.0,0.0,0.0,86,1.1249,0.284,0.7035,1.0,0.4708,Real Madrid,2.98453,0.00224,74013,1.152,0.15075,3.7231,10.0,2017-12-03 18:00
BAS,2.0,0.0,3.0,0.92684,0.94077,1.02429,2.07572,68.14841,3.29765,A,0.0,0.73175,0.26825,0.0,989,2.5336,0.00595,0.15495,0.73175,0.02985,Basel,2.17317,2.15242,93159,0.2618,0.0016,3.2046,9.0,2017-12-03 18:00
PSG,0.0,0.0,5.0,0.58921,0.00044,0.469,3.22276,91.70658,22.54135,B,0.9528,0.0472,0.0,0.0,160,0.48195,0.2859,0.73755,1.0,0.4768,Paris Saint-Germain,3.10255,0.00233,74427,0.23105,0.1511,5.287,15.0,2017-12-03 18:00
SPM,1.0,3.0,1.0,1.06009,1.06591,0.94465,2.0628,69.71579,1.66505,E,0.0499,0.09025,0.85985,0.0,1941,1.6729,0.0021,0.0369,0.14015,0.0084,Spartak Moscow,1.94735,1.93583,74345,3.18695,0.0006,1.14015,6.0,2017-12-03 18:00
SHK,2.0,0.0,3.0,0.79478,0.81391,0.87621,2.16116,72.88818,-1.53425,F,0.0,0.69815,0.30185,0.0,493,2.49395,0.01315,0.2097,0.69815,0.0511,Shakhtar Donetsk,2.24259,2.20804,74219,0.24985,0.00645,3.2562,9.0,2017-12-03 18:00
DOR,3.0,2.0,0.0,1.1548,1.15416,0.83628,2.81999,82.5132,-6.697,H,0.0,0.0,0.9072,0.0928,124,3.7231,0.0,0.0,0.0,0.0,Borussia Dortmund,2.50147,2.49626,74050,2.152,0.0,0.1249,2.0,2017-12-03 18:00
LIV,0.0,3.0,2.0,0.87675,0.91542,0.70158,2.7095,83.74048,11.33495,E,0.73815,0.1421,0.11975,0.0,364,0.14015,0.072,0.4298,0.88025,0.1828,Liverpool,2.53433,2.4582,73600,3.18695,0.03085,2.6729,9.0,2017-12-03 18:00
MON,3.0,2.0,0.0,0.92112,0.00069,0.8009,2.15819,74.5151,-7.65785,G,0.0,0.0,0.0,1.0,174,3.52535,0.0,0.0,0.0,0.0,AS Monaco,2.03797,0.00153,74430,2.25425,0.0,0.2204,2.0,2017-12-03 18:00
QBG,3.0,2.0,0.0,0.8036,0.0006,1.42599,1.1722,39.6465,-13.4898,C,0.0,0.0,0.0,1.0,10414,3.9143,0.0,0.0,0.0,0.0,FK Qarabag,1.79459,0.00135,89793,2.0857,0.0,0.0,2.0,2017-12-03 18:00
MNC,0.0,0.0,5.0,0.70647,0.00053,0.53131,3.02025,89.4256,10.53425,F,1.0,0.0,0.0,0.0,382,0.2562,0.1901,0.6332,1.0,0.3686,Manchester City,2.84509,0.00213,73608,0.24985,0.0955,5.49395,15.0,2017-12-03 18:00
RBL,2.0,1.0,2.0,1.07756,1.08179,0.75905,2.1523,75.35742,0.931,G,0.0,0.33705,0.66295,0.0,11420,2.1573,0.007,0.094,0.33705,0.0281,RB Leipzig,1.83379,1.81988,91099,1.24835,0.0023,2.59435,7.0,2017-12-03 18:00
ATL,1.0,3.0,1.0,0.74134,0.74092,0.36024,2.11483,83.78577,0.55,C,0.0,0.0217,0.9783,0.0,1068,1.4708,0.0022,0.01175,0.0217,0.00505,Atletico Madrid,1.73373,1.73156,74010,3.2779,0.0011,1.2513,6.0,2017-12-03 18:00
POR,2.0,1.0,2.0,0.6676,0.68518,0.701,2.2036,77.41025,2.65785,G,0.0,0.66295,0.33705,0.0,437,2.2204,0.02475,0.21775,0.66295,0.0775,FC Porto,2.237,2.18884,74329,1.25425,0.00895,2.52535,7.0,2017-12-03 18:00
OLY,4.0,1.0,0.0,0.75936,0.00057,0.98668,1.65945,61.01561,-7.76305,D,0.0,0.0,0.0,1.0,435,4.55315,0.0,0.0,0.0,0.0,Olympiacos,1.88677,0.00142,74236,1.25845,0.0,0.1884,1.0,2017-12-03 18:00
BEN,5.0,0.0,0.0,0.74913,0.00056,0.78254,1.93861,71.31365,-10.29765,A,0.0,0.0,0.0,1.0,1929,5.2046,0.0,0.0,0.0,0.0,Benfica,1.97201,0.00148,74332,0.2618,0.0,0.5336,0.0,2017-12-03 18:00
CSKA,2.0,0.0,3.0,0.75199,0.76042,0.63655,1.87781,73.77567,-1.8882,A,0.00135,0.2669,0.73175,0.0,1963,2.5819,0.00635,0.0881,0.26825,0.025,CSKA Moscow,1.76237,1.74983,74347,0.25205,0.00215,3.16605,9.0,2017-12-03 18:00
CEL,4.0,0.0,1.0,0.66466,0.66278,1.2061,2.14954,65.45177,-11.3011,B,0.0,0.0,0.97645,0.02355,256,4.23205,0.0,0.0,0.0,0.0,Celtic,2.69098,2.69208,73714,0.23965,0.0,1.5283,3.0,2017-12-03 18:00
ROM,1.0,2.0,2.0,0.82412,0.82157,0.70158,2.44571,80.673,4.4898,C,0.4836,0.4947,0.0217,0.0,104,1.0,0.05605,0.4187,0.9783,0.1558,AS Roma,2.32317,2.18215,73831,2.0857,0.02325,2.9143,8.0,2017-12-03 18:00
NAP,3.0,0.0,2.0,0.66803,0.67199,0.54549,2.53285,84.7579,2.0158,F,0.0,0.30185,0.69815,0.0,114,3.1656,0.03225,0.1542,0.30185,0.072,Napoli,2.41031,2.39306,73848,0.22385,0.0151,2.61055,6.0,2017-12-03 18:00
BAR,0.0,2.0,3.0,0.7199,0.00054,0.3388,3.25127,93.54116,8.2641,D,1.0,0.0,0.0,0.0,83,0.0254,0.3475,0.796,1.0,0.556,Barcelona,2.87017,0.00215,74014,2.11165,0.1916,3.86295,11.0,2017-12-03 18:00
NIC,3.0,2.0,0.0,0.61201,0.55234,1.22852,1.51976,52.24397,-14.1419,H,0.0,0.0,0.0928,0.9072,2497,3.87515,0.0,0.0,0.0,0.0,Apoel Nicosia,2.13626,2.13449,72948,2.1203,0.0,0.00455,2.0,2017-12-03 18:00
JUV,1.0,2.0,2.0,0.64435,0.65729,0.52181,2.64103,86.30551,0.76305,D,0.0,0.98885,0.01115,0.0,111,1.1884,0.1309,0.556,0.98885,0.28035,Juventus,2.51849,2.46134,73847,2.25845,0.06385,2.55315,8.0,2017-12-03 18:00
RSCA,5.0,0.0,0.0,0.99246,0.95882,1.13152,1.74249,59.31691,-16.6989,B,0.0,0.0,0.02355,0.97645,441,5.5283,0.0,0.0,0.0,0.0,Anderlecht,1.88155,2.03575,72889,0.23965,0.0,0.23205,0.0,2017-12-03 18:00
BMU,1.0,0.0,4.0,0.76209,0.00057,0.44357,3.22416,92.05248,5.45865,B,0.0472,0.9528,0.0,0.0,132,1.287,0.2555,0.6824,1.0,0.43825,Bayern Munich,2.90565,0.00218,74078,0.23105,0.1355,4.48195,12.0,2017-12-03 18:00
CHE,1.0,1.0,3.0,0.80014,0.0006,0.62498,2.6059,84.03973,8.45,C,0.5164,0.4836,0.0,0.0,363,1.2513,0.0873,0.4769,1.0,0.2126,Chelsea,2.43074,0.00182,73598,1.2779,0.0391,3.4708,10.0,2017-12-03 18:00
TOT,0.0,1.0,4.0,0.72948,0.00055,0.55432,2.34563,82.44223,10.1419,H,1.0,0.0,0.0,0.0,367,0.00455,0.09025,0.5482,1.0,0.22715,Tottenham Hotspur,2.17047,0.00163,73602,1.1203,0.03975,4.87515,13.0,2017-12-03 18:00
SCP,2.0,1.0,2.0,0.82026,0.822,0.85366,1.93996,69.65892,-1.2641,D,0.0,0.01115,0.98885,0.0,2250,2.86295,0.00025,0.00305,0.01115,0.00105,Sporting CP,1.97337,1.96597,74330,1.11165,0.00015,2.0254,7.0,2017-12-03 18:00
MAR,3.0,2.0,0.0,0.99247,0.00074,1.68669,1.44979,40.91507,-14.20895,E,0.0,0.0,0.0,1.0,619,3.64925,0.0,0.0,0.0,0.0,NK Maribor,2.14401,0.00161,74166,2.2046,0.0,0.14615,2.0,2017-12-03 18:00
SEV,1.0,2.0,2.0,1.13958,1.17323,0.75848,2.19715,76.0503,1.20895,E,0.21195,0.76765,0.0204,0.0,243,1.14615,0.02745,0.36025,0.9796,0.1051,Sevilla FC,1.81605,1.74014,93401,2.2046,0.0087,2.64925,8.0,2017-12-03 18:00
FEY,5.0,0.0,0.0,0.99065,0.00074,1.24964,1.68641,55.42672,-11.0158,F,0.0,0.0,0.0,1.0,142,5.61055,0.0,0.0,0.0,0.0,Feyenoord,1.9454,0.00146,74504,0.22385,0.0,0.1656,0.0,2017-12-03 18:00
BES,0.0,2.0,3.0,0.77473,0.00058,0.84143,1.72483,65.90357,4.069,G,1.0,0.0,0.0,0.0,1895,0.59435,0.0069,0.2345,1.0,0.0422,Besiktas,1.79153,0.00134,74202,2.24835,0.00205,3.1573,11.0,2017-12-03 18:00
MAN,1.0,0.0,4.0,0.72032,0.00054,0.54516,2.38147,83.06036,9.0793,A,0.99965,0.00035,0.0,0.0,360,1.1134,0.07265,0.4803,1.0,0.19525,Manchester United,2.20631,0.00165,73601,0.2491,0.03105,4.6375,12.0,2017-11-27 18:35
MAD,1.0,1.0,3.0,0.85858,0.00064,0.47748,3.44247,92.86079,10.71965,H,0.0,1.0,0.0,0.0,86,1.1274,0.2621,0.69455,1.0,0.45405,Real Madrid,3.06137,0.0023,74013,1.15025,0.13925,3.72235,10.0,2017-11-27 18:35
BAS,2.0,0.0,3.0,0.93442,0.94824,1.03186,1.99355,66.5062,3.2351,A,0.0,0.7724,0.2276,0.0,989,2.55375,0.0033,0.1485,0.7724,0.0246,Basel,2.09099,2.07042,93159,0.24605,0.00095,3.2002,9.0,2017-11-27 18:35
PSG,0.0,0.0,5.0,0.56985,0.00043,0.44963,3.38025,92.86236,22.6345,B,0.96,0.04,0.0,0.0,160,0.4565,0.31965,0.7719,1.0,0.52765,Paris Saint-Germain,3.26003,0.00245,74427,0.24145,0.17155,5.30205,15.0,2017-11-27 18:35
SPM,1.0,3.0,1.0,1.12343,1.1287,1.00799,2.1032,68.99053,1.7313,E,0.05335,0.09605,0.8506,0.0,1941,1.6569,0.0015,0.0359,0.1494,0.0077,Spartak Moscow,1.98776,1.97535,74345,3.1937,0.00045,1.1494,6.0,2017-11-27 18:35
SHK,2.0,0.0,3.0,0.79478,0.81314,0.87621,2.16116,72.88818,-1.6495,F,0.0,0.6728,0.3272,0.0,493,2.52095,0.01235,0.1987,0.6728,0.0506,Shakhtar Donetsk,2.24259,2.20963,74219,0.2408,0.00515,3.23825,9.0,2017-11-27 18:35
DOR,3.0,2.0,0.0,1.18105,1.18037,0.86253,2.86173,82.50422,-6.71965,H,0.0,0.0,0.9121,0.0879,124,3.72235,0.0,0.0,0.0,0.0,Borussia Dortmund,2.54321,2.53895,74050,2.15025,0.0,0.1274,2.0,2017-11-27 18:35
LIV,0.0,3.0,2.0,0.89302,0.93109,0.71786,2.61286,82.36479,11.2687,E,0.72685,0.1483,0.12485,0.0,364,0.1494,0.05305,0.40035,0.87515,0.15425,Liverpool,2.4377,2.36584,73600,3.1937,0.0204,2.6569,9.0,2017-11-27 18:35
MON,3.0,2.0,0.0,0.95526,0.00072,0.83504,2.29954,75.90806,-7.61695,G,0.0,0.0,0.0,1.0,174,3.51275,0.0,0.0,0.0,0.0,AS Monaco,2.17932,0.00163,74430,2.2501,0.0,0.23715,2.0,2017-11-27 18:35
QBG,3.0,2.0,0.0,0.8036,0.0006,1.42599,1.1722,39.6465,-13.44435,C,0.0,0.0,0.0,1.0,10414,3.9129,0.0,0.0,0.0,0.0,FK Qarabag,1.79459,0.00135,89793,2.0871,0.0,0.0,2.0,2017-11-27 18:35
MNC,0.0,0.0,5.0,0.65838,0.00049,0.48322,3.06841,90.49231,10.6495,F,1.0,0.0,0.0,0.0,382,0.23825,0.2044,0.66805,1.0,0.3947,Manchester City,2.89325,0.00217,73608,0.2408,0.1033,5.52095,15.0,2017-11-27 18:35
RBL,2.0,1.0,2.0,1.02221,1.02629,0.70369,2.21351,77.49476,1.1391,G,0.0,0.3702,0.6298,0.0,11420,2.1195,0.0107,0.1108,0.3702,0.03575,RB Leipzig,1.89499,1.88108,91099,1.23595,0.0035,2.64455,7.0,2017-11-27 18:35
ATL,1.0,3.0,1.0,0.72504,0.72501,0.34394,2.08435,83.77468,0.5202,C,0.0,0.02145,0.97855,0.0,1068,1.4766,0.00175,0.01095,0.02145,0.00435,Atletico Madrid,1.70325,1.70004,74010,3.276,0.0008,1.2474,6.0,2017-11-27 18:35
POR,2.0,1.0,2.0,0.6978,0.7154,0.7312,2.26114,77.58029,2.61695,G,0.0,0.6298,0.3702,0.0,437,2.23715,0.0195,0.1981,0.6298,0.06365,FC Porto,2.29454,2.24843,74329,1.2501,0.00775,2.51275,7.0,2017-11-27 18:35
OLY,4.0,1.0,0.0,0.75936,0.00057,0.98668,1.65945,61.01561,-7.72305,D,0.0,0.0,0.0,1.0,435,4.5411,0.0,0.0,0.0,0.0,Olympiacos,1.88677,0.00142,74236,1.25655,0.0,0.20235,1.0,2017-11-27 18:35
BEN,5.0,0.0,0.0,0.77593,0.00058,0.80933,2.00122,71.76371,-10.2351,A,0.0,0.0,0.0,1.0,1929,5.2002,0.0,0.0,0.0,0.0,Benfica,2.03462,0.00153,74332,0.24605,0.0,0.55375,0.0,2017-11-27 18:35
CSKA,2.0,0.0,3.0,0.78004,0.78784,0.6646,1.7048,69.95032,-2.0793,A,0.00035,0.22725,0.7724,0.0,1963,2.6375,0.0036,0.05865,0.2276,0.01345,CSKA Moscow,1.58936,1.58026,74347,0.2491,0.0013,3.1134,9.0,2017-11-27 18:35
CEL,4.0,0.0,1.0,0.64325,0.64134,1.18469,2.0933,64.9098,-11.299,B,0.0,0.0,0.97645,0.02355,256,4.2269,0.0,0.0,0.0,0.0,Celtic,2.63474,2.63683,73714,0.2371,0.0,1.536,3.0,2017-11-27 18:35
ROM,1.0,2.0,2.0,0.8027,0.80101,0.68016,2.38992,80.40013,4.44435,C,0.47715,0.5014,0.02145,0.0,104,1.0,0.05225,0.41705,0.97855,0.1506,AS Roma,2.26738,2.12859,73831,2.0871,0.0206,2.9129,8.0,2017-11-27 18:35
NAP,3.0,0.0,2.0,0.67797,0.68222,0.55543,2.59885,85.26454,2.0927,F,0.0,0.3272,0.6728,0.0,114,3.15695,0.0347,0.1703,0.3272,0.07925,Napoli,2.47631,2.4582,73848,0.214,0.0163,2.62905,6.0,2017-11-27 18:35
BAR,0.0,2.0,3.0,0.67553,0.00051,0.29443,3.24182,94.03696,8.299,D,1.0,0.0,0.0,0.0,83,0.0223,0.37335,0.8172,1.0,0.57655,Barcelona,2.86072,0.00215,74014,2.10815,0.20685,3.86955,11.0,2017-11-27 18:35
NIC,3.0,2.0,0.0,0.61201,0.55194,1.22852,1.51976,52.24397,-14.1814,H,0.0,0.0,0.0879,0.9121,2497,3.8796,0.0,0.0,0.0,0.0,Apoel Nicosia,2.13626,2.13257,72948,2.11845,0.0,0.00195,2.0,2017-11-27 18:35
JUV,1.0,2.0,2.0,0.67095,0.68455,0.54841,2.66609,86.07021,0.72305,D,0.0,0.99,0.01,0.0,111,1.20235,0.1122,0.54045,0.99,0.2554,Juventus,2.54355,2.48526,73847,2.25655,0.0498,2.5411,8.0,2017-11-27 18:35
RSCA,5.0,0.0,0.0,0.99246,0.95841,1.13152,1.74249,59.31691,-16.701,B,0.0,0.0,0.02355,0.97645,441,5.536,0.0,0.0,0.0,0.0,Anderlecht,1.88155,2.03845,72889,0.2371,0.0,0.2269,0.0,2017-11-27 18:35
BMU,1.0,0.0,4.0,0.73167,0.00055,0.41316,3.20449,92.33651,5.3655,B,0.04,0.96,0.0,0.0,132,1.30205,0.26305,0.6875,1.0,0.4477,Bayern Munich,2.88597,0.00216,74078,0.24145,0.13985,4.4565,12.0,2017-11-27 18:35
CHE,1.0,1.0,3.0,0.80708,0.00061,0.63192,2.6144,84.00168,8.4798,C,0.52285,0.47715,0.0,0.0,363,1.2474,0.081,0.48,1.0,0.20235,Chelsea,2.43924,0.00183,73598,1.276,0.03385,3.4766,10.0,2017-11-27 18:35
TOT,0.0,1.0,4.0,0.71874,0.00054,0.54358,2.3916,83.21204,10.1814,H,1.0,0.0,0.0,0.0,367,0.00195,0.09055,0.56535,1.0,0.23955,Tottenham Hotspur,2.21644,0.00166,73602,1.11845,0.03825,4.8796,13.0,2017-11-27 18:35
SCP,2.0,1.0,2.0,0.82979,0.83111,0.86319,1.96638,69.9046,-1.299,D,0.0,0.01,0.99,0.0,2250,2.86955,5e-05,0.0032,0.01,0.0006,Sporting CP,1.99978,1.99211,74330,1.10815,0.0,2.0223,7.0,2017-11-27 18:35
MAR,3.0,2.0,0.0,0.99247,0.00074,1.68669,1.44979,40.91507,-14.19,E,0.0,0.0,0.0,1.0,619,3.64485,0.0,0.0,0.0,0.0,NK Maribor,2.14401,0.00161,74166,2.20095,0.0,0.1542,2.0,2017-11-27 18:35
SEV,1.0,2.0,2.0,1.16416,1.19724,0.78306,2.21371,75.75872,1.19,E,0.2198,0.75565,0.02455,0.0,243,1.1542,0.0249,0.34015,0.97545,0.09265,Sevilla FC,1.83261,1.75907,93401,2.20095,0.0082,2.64485,8.0,2017-11-27 18:35
