code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
MON,2.0,3.0,11.0,0.98169,63.7229,36.3543,100.0772,,174,5.5878,0.9105,0.0838,AS Monaco,2.18856,0.2966,0.0,74430,7.0908,0.2966,25.3214,2016-12-08 14:00
NAN,9.0,4.0,3.0,1.28828,-25.7284,55.3462,29.6178,,165,18.6268,0.0001,0.009,Nantes,1.02832,0.0,0.4882,74463,10.2987,0.0,9.0745,2016-12-08 14:00
REN,5.0,3.0,8.0,1.19847,-8.458,48.0706,39.6126,,169,14.3339,0.0298,0.2516,Stade Rennes,1.22077,0.0001,0.0209,74434,9.2838,0.0001,14.3823,2016-12-08 14:00
LLE,9.0,2.0,5.0,1.11213,-7.6366,47.0473,39.4107,,166,16.9774,0.0054,0.1158,Lille,1.2973,0.0,0.1121,74438,8.2715,0.0,12.7511,2016-12-08 14:00
ANG,7.0,4.0,5.0,1.12663,-9.573,46.2311,36.6581,,7868,15.9787,0.005,0.0838,Angers,1.17813,0.0,0.1244,74464,10.2914,0.0,11.7299,2016-12-08 14:00
PSG,3.0,2.0,11.0,0.76783,66.5641,25.6522,92.2163,,160,4.7582,0.9733,0.0261,Paris Saint-Germain,2.33459,0.6433,0.0,74427,5.0312,0.6433,28.2106,2016-12-08 14:00
MTZ,7.0,3.0,5.0,1.4856,-24.372,63.1139,38.7419,,177,17.5536,0.0034,0.0439,Metz,1.19847,0.0,0.2353,74444,9.1664,0.0,11.28,2016-12-08 14:00
STE,4.0,7.0,5.0,1.01575,-0.1282,39.5206,39.3924,,178,11.9667,0.0206,0.2328,St Etienne,1.26563,0.0002,0.0275,74436,13.4373,0.0002,12.596,2016-12-08 14:00
BAS,8.0,5.0,3.0,1.22293,-16.2908,48.7165,32.4257,,173,17.4412,0.0001,0.0159,Bastia,0.99276,0.0,0.3992,74457,11.3899,0.0,9.1689,2016-12-08 14:00
GUI,4.0,5.0,7.0,1.19903,0.6936,44.2627,44.9563,,171,12.8695,0.0333,0.3084,Guingamp,1.35672,0.0003,0.0127,74451,11.0902,0.0003,14.0403,2016-12-08 14:00
BOR,4.0,6.0,6.0,1.17249,-2.9624,46.7005,43.7381,,159,12.8082,0.028,0.2311,Bordeaux,1.33153,0.0003,0.0345,74428,12.1571,0.0003,13.0347,2016-12-08 14:00
MRS,5.0,6.0,5.0,1.10636,-3.0077,43.2554,40.2477,,176,13.0809,0.0188,0.1978,Marseille,1.33401,0.0002,0.0444,74431,12.3447,0.0002,12.5744,2016-12-08 14:00
CAN,9.0,3.0,4.0,1.47334,-23.7759,62.6817,38.9058,,2927,18.857,0.001,0.0235,Caen,1.28199,0.0,0.3825,74445,8.8825,0.0,10.2605,2016-12-08 14:00
NCY,8.0,4.0,4.0,1.18275,-16.127,49.7255,33.5985,,3267,16.9025,0.0009,0.041,AS Nancy Lorraine,1.10328,0.0,0.2303,74441,10.3805,0.0,10.717,2016-12-08 14:00
NCE,1.0,3.0,12.0,1.14329,19.1663,37.9929,57.1592,,2502,8.9812,0.4971,0.4451,Nice,1.56898,0.0257,0.0,74437,8.8265,0.0257,20.1923,2016-12-08 14:00
LOR,10.0,2.0,3.0,1.42744,-24.6363,61.1607,36.5244,,273,20.5788,0.0002,0.0096,Lorient,1.22631,0.0,0.5581,74443,8.1241,0.0,9.2971,2016-12-01 14:00
LYON,6.0,1.0,8.0,1.0139,27.2114,42.1649,69.3763,,167,11.4406,0.4629,0.387,Lyon,1.94297,0.0176,0.0005,74432,6.1805,0.0176,20.3789,2016-12-01 14:00
TOU,5.0,4.0,6.0,1.0617,4.2677,39.5396,43.8073,,179,13.057,0.044,0.3345,Toulouse,1.28524,0.0001,0.0137,74439,10.5699,0.0001,14.3731,2016-12-01 14:00
MNT,5.0,7.0,3.0,1.31045,-15.0656,60.128,45.0624,,274,14.6052,0.0063,0.0658,Montpellier,1.37101,0.0001,0.2039,74452,13.2249,0.0001,10.1699,2016-12-01 14:00
DIJ,6.0,6.0,3.0,1.37145,-9.6806,53.6514,43.9708,,3170,15.501,0.0055,0.0623,Dijon FCO,1.37075,0.0,0.2266,74455,12.314,0.0,10.185,2016-12-01 14:00
MON,2.0,3.0,10.0,0.98291,59.0828,37.1282,96.211,,174,5.835,0.8898,0.0995,AS Monaco,2.16322,0.1626,0.0,74430,7.3171,0.1626,24.8479,2016-12-01 14:00
NAN,8.0,4.0,3.0,1.27365,-24.1194,54.6192,30.4998,,165,18.039,0.0002,0.0163,Nantes,1.05201,0.0,0.418,74463,10.5692,0.0,9.3918,2016-12-01 14:00
REN,5.0,3.0,7.0,1.23444,-11.4063,49.7314,38.3251,,169,14.8828,0.0215,0.1912,Stade Rennes,1.18517,0.0,0.0429,74434,9.513,0.0,13.6042,2016-12-01 14:00
LLE,9.0,2.0,4.0,1.14815,-9.8946,48.8962,39.0016,,166,17.6489,0.0043,0.0746,Lille,1.28428,0.0,0.1788,74438,8.4893,0.0,11.8618,2016-12-01 14:00
ANG,7.0,3.0,5.0,1.09313,-9.0911,44.9111,35.82,,7868,16.164,0.0063,0.101,Angers,1.15656,0.0,0.1142,74464,9.641,0.0,12.195,2016-12-01 14:00
PSG,2.0,2.0,11.0,0.69737,77.8972,21.8703,99.7675,,160,3.3869,0.9913,0.0082,Paris Saint-Germain,2.39935,0.8059,0.0,74427,4.7121,0.8059,29.901,2016-12-01 14:00
MTZ,7.0,3.0,5.0,1.4856,-24.7773,63.4518,38.6745,,177,17.5853,0.0043,0.0451,Metz,1.19847,0.0,0.2294,74444,9.1303,0.0,11.2844,2016-12-01 14:00
STE,3.0,7.0,5.0,0.98787,2.6236,38.3624,40.986,,178,11.1497,0.0414,0.3092,St Etienne,1.30743,0.0004,0.0183,74436,13.6835,0.0004,13.1668,2016-12-01 14:00
BAS,7.0,5.0,3.0,1.18253,-11.7637,45.2555,33.4918,,173,16.8789,0.0009,0.0279,Bastia,1.01531,0.0,0.3276,74457,11.6019,0.0,9.5192,2016-12-01 14:00
GUI,4.0,5.0,6.0,1.22231,-1.6616,45.7244,44.0628,,171,13.2715,0.0298,0.2471,Guingamp,1.33983,0.0001,0.03,74451,11.285,0.0001,13.4435,2016-12-01 14:00
BOR,3.0,6.0,6.0,1.16164,-0.7029,46.3693,45.6664,,159,11.8443,0.0536,0.3058,Bordeaux,1.37724,0.0008,0.0164,74428,12.4301,0.0008,13.7256,2016-12-01 14:00
MRS,5.0,6.0,4.0,1.12023,-6.925,44.5411,37.6161,,176,13.5862,0.016,0.1407,Marseille,1.28097,0.0001,0.0904,74431,12.6653,0.0001,11.7485,2016-12-01 14:00
CAN,9.0,2.0,4.0,1.42252,-23.3957,60.1762,36.7805,,2927,19.1207,0.0023,0.0281,Caen,1.2306,0.0,0.3548,74445,8.2064,0.0,10.6729,2016-12-01 14:00
NCY,7.0,4.0,4.0,1.13911,-12.9416,47.5188,34.5772,,3267,16.199,0.0038,0.0666,AS Nancy Lorraine,1.1189,0.0,0.1764,74441,10.6885,0.0,11.1125,2016-12-01 14:00
NCE,1.0,3.0,11.0,1.16213,14.979,39.7256,54.7046,,2502,9.4988,0.4156,0.4795,Nice,1.51622,0.0123,0.0,74437,9.1067,0.0123,19.3945,2016-12-01 14:00
LOR,10.0,1.0,2.0,1.37296,-26.1872,59.1134,32.9262,,273,21.3305,0.0002,0.0091,Lorient,1.1375,0.0,0.65,74443,7.8437,0.0,8.8258,2016-11-24 14:00
LYON,5.0,1.0,7.0,1.06577,13.9232,45.6266,59.5498,,167,12.4476,0.3083,0.3755,Lyon,1.79653,0.0128,0.0038,74432,7.118,0.0128,18.4344,2016-11-24 14:00
TOU,4.0,4.0,5.0,1.09901,4.5007,41.2225,45.7232,,179,12.739,0.0697,0.3039,Toulouse,1.33055,0.0004,0.0253,74439,11.0594,0.0004,14.2016,2016-11-24 14:00
MNT,4.0,6.0,3.0,1.38783,-13.795,62.3512,48.5562,,274,14.2611,0.019,0.1096,Montpellier,1.46706,0.0005,0.1708,74452,12.652,0.0005,11.0869,2016-11-24 14:00
DIJ,5.0,5.0,3.0,1.38112,-11.5777,53.7275,42.1498,,3170,15.8645,0.0082,0.0617,Dijon FCO,1.33674,0.0002,0.2465,74455,11.8118,0.0002,10.3237,2016-11-24 14:00
MON,2.0,2.0,9.0,0.99424,61.5025,37.1682,98.6707,,174,5.791,0.9043,0.0812,AS Monaco,2.17927,0.2336,0.0,74430,6.469,0.2336,25.74,2016-11-24 14:00
NAN,7.0,3.0,3.0,1.17804,-15.4251,49.3553,33.9302,,165,17.0471,0.0045,0.0502,Nantes,1.13753,0.0,0.2609,74463,10.2619,0.0,10.691,2016-11-24 14:00
REN,4.0,3.0,6.0,1.22469,-11.35,49.7806,38.4306,,169,14.5045,0.0311,0.1851,Stade Rennes,1.18538,0.0002,0.0607,74434,10.1609,0.0002,13.3346,2016-11-24 14:00
LLE,9.0,1.0,3.0,1.15135,-12.2389,49.1646,36.9257,,166,18.3461,0.0049,0.0631,Lille,1.24708,0.0,0.2525,74438,8.1403,0.0,11.5136,2016-11-24 14:00
ANG,5.0,3.0,5.0,1.07535,-6.7809,43.6717,36.8908,,7868,14.9868,0.0236,0.1646,Angers,1.15337,0.0003,0.0756,74464,10.1099,0.0003,12.9033,2016-11-24 14:00
PSG,2.0,2.0,9.0,0.70861,80.1731,22.4978,102.6709,,160,3.5607,0.9833,0.0152,Paris Saint-Germain,2.41066,0.7355,0.0,74427,4.9159,0.7355,29.5234,2016-11-24 14:00
MTZ,6.0,2.0,5.0,1.36491,-18.4176,56.5725,38.1549,,177,16.7255,0.011,0.0944,Metz,1.18945,0.0,0.1516,74444,8.8995,0.0,12.375,2016-11-24 14:00
STE,3.0,6.0,4.0,0.98017,1.806,39.3583,41.1643,,178,11.7371,0.0516,0.2595,St Etienne,1.32292,0.0008,0.0384,74436,13.3249,0.0008,12.938,2016-11-24 14:00
BAS,7.0,3.0,3.0,1.18202,-12.6137,45.7933,33.1796,,173,17.7636,0.0021,0.0329,Bastia,0.99902,0.0,0.3337,74457,10.2089,0.0,10.0275,2016-11-24 14:00
GUI,3.0,4.0,6.0,1.23991,-1.2031,46.6085,45.4054,,171,13.0576,0.0606,0.2809,Guingamp,1.37441,0.0013,0.0268,74451,10.8683,0.0013,14.0741,2016-11-24 14:00
BOR,3.0,5.0,5.0,1.14093,-1.7188,45.323,43.6042,,159,12.4986,0.0598,0.2456,Bordeaux,1.34079,0.0013,0.0377,74428,12.0859,0.0013,13.4155,2016-11-24 14:00
MRS,4.0,5.0,4.0,1.14227,-5.2532,44.4167,39.1635,,176,13.8499,0.024,0.1503,Marseille,1.30438,0.0002,0.0943,74431,12.1134,0.0002,12.0367,2016-11-24 14:00
CAN,8.0,1.0,4.0,1.33718,-20.9837,56.4303,35.4466,,2927,18.6222,0.0047,0.0477,Caen,1.18594,0.0002,0.2846,74445,7.958,0.0002,11.4198,2016-11-24 14:00
NCY,7.0,3.0,3.0,1.21507,-18.4802,51.1907,32.7105,,3267,17.2755,0.0052,0.0425,AS Nancy Lorraine,1.11569,0.0,0.2868,74441,10.1584,0.0,10.5661,2016-11-24 14:00
NCE,1.0,2.0,10.0,1.18025,14.1196,41.2046,55.3242,,2502,10.1749,0.4239,0.427,Nice,1.5328,0.0127,0.0,74437,8.6723,0.0127,19.1528,2016-11-24 14:00
LOR,9.0,1.0,2.0,1.37057,-24.5789,58.5905,34.0116,,273,21.0265,0.0013,0.0118,Lorient,1.15759,0.0,0.6123,74443,7.9835,0.0,8.99,2016-11-10 14:00
LYON,5.0,1.0,6.0,1.14364,11.4378,48.1378,59.5756,,167,13.1372,0.2468,0.3274,Lyon,1.79888,0.0103,0.0126,74432,7.3572,0.0103,17.5056,2016-11-10 14:00
TOU,3.0,4.0,5.0,1.06004,7.8299,39.0412,46.8711,,179,11.5777,0.1264,0.3562,Toulouse,1.3529,0.0021,0.0106,74439,11.3583,0.0021,15.064,2016-11-10 14:00
MNT,4.0,5.0,3.0,1.41378,-15.4139,63.4523,48.0384,,274,14.9623,0.0197,0.0915,Montpellier,1.46227,0.0001,0.1939,74452,11.9204,0.0001,11.1173,2016-11-10 14:00
DIJ,4.0,5.0,3.0,1.38941,-11.0011,54.2385,43.2374,,3170,15.3204,0.0128,0.0725,Dijon FCO,1.3566,0.0001,0.2209,74455,12.0952,0.0001,10.5844,2016-11-10 14:00
MON,2.0,2.0,8.0,1.01466,56.67,38.7835,95.4535,,174,6.2352,0.8722,0.0995,AS Monaco,2.14271,0.1944,0.0,74430,6.8935,0.1944,24.8713,2016-11-10 14:00
NAN,6.0,3.0,3.0,1.2038,-16.2497,50.7139,34.4642,,165,17.0922,0.0062,0.0487,Nantes,1.13661,0.0001,0.2748,74463,10.2529,0.0001,10.6549,2016-11-10 14:00
REN,4.0,2.0,6.0,1.22661,-10.8082,49.7463,38.9381,,169,14.7212,0.0476,0.1879,Stade Rennes,1.1894,0.0002,0.0548,74434,9.4394,0.0002,13.8394,2016-11-10 14:00
LLE,8.0,1.0,3.0,1.15189,-10.5958,49.5151,38.9193,,166,17.638,0.0134,0.0861,Lille,1.29099,0.0,0.206,74438,8.3411,0.0,12.0209,2016-11-10 14:00
ANG,5.0,2.0,5.0,1.07869,-7.0926,43.983,36.8904,,7868,15.416,0.0306,0.156,Angers,1.15543,0.0002,0.084,74464,9.4021,0.0002,13.1819,2016-11-10 14:00
PSG,2.0,2.0,8.0,0.7089,82.8797,22.6855,105.5652,,160,3.4852,0.9834,0.0138,Paris Saint-Germain,2.42462,0.7778,0.0,74427,4.871,0.7778,29.6438,2016-11-10 14:00
MTZ,6.0,2.0,4.0,1.38539,-21.1887,57.5474,36.3587,,177,17.5134,0.0064,0.0542,Metz,1.14316,0.0,0.2453,74444,9.1709,0.0,11.3157,2016-11-10 14:00
STE,2.0,6.0,4.0,0.97515,4.5795,38.8262,43.4057,,178,10.722,0.104,0.3003,St Etienne,1.36031,0.0012,0.022,74436,13.5692,0.0012,13.7088,2016-11-10 14:00
BAS,7.0,2.0,3.0,1.17833,-11.5274,45.4953,33.9679,,173,17.8575,0.004,0.0419,Bastia,1.02229,0.0,0.2876,74457,9.4795,0.0,10.663,2016-11-10 14:00
GUI,3.0,3.0,6.0,1.23959,-0.4313,46.4784,46.0471,,171,13.2318,0.0829,0.2848,Guingamp,1.37131,0.0019,0.0266,74451,10.1627,0.0019,14.6055,2016-11-10 14:00
BOR,3.0,4.0,5.0,1.13849,-1.6858,45.4612,43.7754,,159,12.84,0.0717,0.2421,Bordeaux,1.34041,0.0011,0.0362,74428,11.368,0.0011,13.792,2016-11-10 14:00
MRS,4.0,5.0,3.0,1.18048,-6.0733,45.862,39.7887,,176,14.1395,0.0211,0.1212,Marseille,1.31072,0.0001,0.1345,74431,12.3678,0.0001,11.4927,2016-11-10 14:00
CAN,7.0,1.0,4.0,1.34297,-19.6868,56.6038,36.917,,2927,17.9721,0.0099,0.0654,Caen,1.23001,0.0,0.233,74445,8.1857,0.0,11.8422,2016-11-10 14:00
NCY,7.0,3.0,2.0,1.23172,-18.8809,52.0586,33.1777,,3267,17.4755,0.0034,0.0352,AS Nancy Lorraine,1.12369,0.0,0.3434,74441,10.4687,0.0,10.0558,2016-11-10 14:00
NCE,1.0,2.0,9.0,1.21114,11.8175,43.3004,55.1179,,2502,10.8423,0.3362,0.4035,Nice,1.52512,0.0104,0.0015,74437,8.9009,0.0104,18.2568,2016-11-10 14:00
LOR,8.0,1.0,2.0,1.37773,-23.5047,57.2748,33.7701,,273,20.4056,0.0019,0.0144,Lorient,1.14915,0.0001,0.5605,74443,8.371,0.0001,9.2234,2016-11-03 14:00
LYON,5.0,1.0,5.0,1.1368,11.5518,47.3123,58.8641,,167,13.2213,0.2271,0.2949,Lyon,1.77567,0.0201,0.0215,74432,7.7867,0.0201,16.992,2016-11-03 14:00
TOU,3.0,3.0,5.0,1.04764,8.0478,38.6962,46.744,,179,11.856,0.142,0.3372,Toulouse,1.35615,0.0042,0.0164,74439,10.7606,0.0042,15.3834,2016-11-03 14:00
MNT,4.0,5.0,2.0,1.41326,-16.8007,62.8942,46.0935,,274,15.2134,0.0163,0.0787,Montpellier,1.41065,0.0005,0.2576,74452,12.3025,0.0005,10.4841,2016-11-03 14:00
DIJ,4.0,4.0,3.0,1.34709,-10.012,50.8562,40.8442,,3170,15.4761,0.0165,0.0809,Dijon FCO,1.28538,0.0002,0.2123,74455,11.5396,0.0002,10.9843,2016-11-03 14:00
MON,2.0,2.0,7.0,1.02462,42.6472,40.7313,83.3785,,174,7.3577,0.7503,0.1815,AS Monaco,2.00454,0.1439,0.0006,74430,7.8799,0.1439,22.7624,2016-11-03 14:00
NAN,6.0,2.0,3.0,1.20649,-15.5256,50.1248,34.5992,,165,17.2765,0.0093,0.0579,Nantes,1.12194,0.0003,0.2669,74463,9.6608,0.0003,11.0627,2016-11-03 14:00
REN,3.0,2.0,6.0,1.19871,-7.3248,47.2825,39.9577,,169,14.2578,0.0592,0.2001,Stade Rennes,1.21487,0.0021,0.0475,74434,9.6669,0.0021,14.0753,2016-11-03 14:00
LLE,7.0,1.0,3.0,1.15681,-8.9568,49.1474,40.1906,,166,16.8324,0.0194,0.1063,Lille,1.33349,0.0002,0.177,74438,8.7581,0.0002,12.4095,2016-11-03 14:00
ANG,5.0,2.0,4.0,1.11215,-7.9666,45.0079,37.0413,,7868,15.7525,0.0233,0.1193,Angers,1.16098,0.0007,0.1273,74464,9.7506,0.0007,12.4969,2016-11-03 14:00
PSG,2.0,2.0,7.0,0.72494,76.4432,23.861,100.3042,,160,3.8314,0.9676,0.0267,Paris Saint-Germain,2.37344,0.7844,0.0,74427,5.3587,0.7844,28.8099,2016-11-03 14:00
MTZ,6.0,1.0,4.0,1.42778,-20.6866,58.4278,37.7412,,177,17.772,0.0103,0.0588,Metz,1.17155,0.0,0.2395,74444,8.4992,0.0,11.7288,2016-11-03 14:00
STE,2.0,5.0,4.0,0.9977,5.1437,39.9182,45.0619,,178,11.0368,0.117,0.2962,St Etienne,1.40675,0.003,0.027,74436,12.8178,0.003,14.1454,2016-11-03 14:00
BAS,6.0,2.0,3.0,1.1629,-10.3821,44.0581,33.676,,173,17.2242,0.0061,0.0516,Bastia,1.01512,0.0,0.2567,74457,9.8782,0.0,10.8976,2016-11-03 14:00
GUI,3.0,2.0,6.0,1.17963,-0.1749,43.4669,43.292,,171,13.4937,0.0909,0.2706,Guingamp,1.32479,0.004,0.0284,74451,9.6286,0.004,14.8777,2016-11-03 14:00
BOR,3.0,4.0,4.0,1.13107,-1.4554,44.458,43.0026,,159,12.9132,0.0675,0.2104,Bordeaux,1.34825,0.0021,0.0545,74428,11.7406,0.0021,13.3462,2016-11-03 14:00
MRS,3.0,5.0,3.0,1.14065,-3.0507,42.8604,39.8097,,176,13.3001,0.0329,0.1491,Marseille,1.31017,0.0007,0.0992,74431,12.7576,0.0007,11.9423,2016-11-03 14:00
CAN,7.0,1.0,3.0,1.3967,-20.8259,57.8432,37.0173,,2927,18.4339,0.0077,0.0467,Caen,1.22333,0.0003,0.3277,74445,8.5087,0.0003,11.0574,2016-11-03 14:00
NCY,6.0,3.0,2.0,1.14856,-12.1674,46.2593,34.0919,,3267,16.7222,0.0061,0.0541,AS Nancy Lorraine,1.13576,0.0001,0.2792,74441,10.7967,0.0001,10.4811,2016-11-03 14:00
NCE,0.0,2.0,9.0,1.20523,15.0005,42.5882,57.5887,,2502,9.7996,0.4286,0.3646,Nice,1.59032,0.0331,0.0002,74437,9.1844,0.0331,19.016,2016-11-03 14:00
LOR,8.0,0.0,2.0,1.36728,-22.7245,55.8971,33.1726,,273,20.6076,0.0038,0.018,Lorient,1.13993,0.0001,0.5366,74443,7.6728,0.0001,9.7196,2016-10-27 14:00
LYON,5.0,1.0,4.0,1.17889,6.0715,48.595,54.6665,,167,14.307,0.1506,0.2288,Lyon,1.6943,0.0099,0.0556,74432,8.2891,0.0099,15.4039,2016-10-27 14:00
TOU,2.0,3.0,5.0,1.02642,10.3641,37.2324,47.5965,,179,10.9486,0.211,0.3539,Toulouse,1.3762,0.0083,0.0115,74439,11.0244,0.0083,16.027,2016-10-27 14:00
MNT,4.0,4.0,2.0,1.40371,-17.0643,61.9871,44.9228,,274,15.6118,0.0194,0.0783,Montpellier,1.39887,0.0008,0.2686,74452,11.6318,0.0008,10.7564,2016-10-27 14:00
DIJ,4.0,3.0,3.0,1.36122,-10.0327,52.1822,42.1495,,3170,15.8609,0.0232,0.0834,Dijon FCO,1.32684,0.0008,0.2218,74455,10.8345,0.0008,11.3046,2016-10-27 14:00
MON,2.0,1.0,7.0,1.07205,40.2059,41.8392,82.0451,,174,8.0494,0.7262,0.1828,AS Monaco,1.96989,0.1424,0.0006,74430,7.3046,0.1424,22.646,2016-10-27 14:00
NAN,5.0,2.0,3.0,1.14929,-12.6254,46.6822,34.0568,,165,16.5866,0.0116,0.0651,Nantes,1.08769,0.0006,0.2205,74463,10.0799,0.0006,11.3335,2016-10-27 14:00
REN,3.0,2.0,5.0,1.22332,-7.5382,48.3336,40.7954,,169,14.4446,0.0545,0.1871,Stade Rennes,1.24385,0.0019,0.0706,74434,9.8669,0.0019,13.6885,2016-10-27 14:00
LLE,6.0,1.0,3.0,1.16432,-8.8283,50.456,41.6277,,166,16.4664,0.0339,0.123,Lille,1.36639,0.0011,0.161,74438,8.8345,0.0011,12.6991,2016-10-27 14:00
ANG,4.0,2.0,4.0,1.12223,-6.9506,45.0789,38.1283,,7868,15.1306,0.0354,0.1348,Angers,1.17888,0.0012,0.1078,74464,10.0584,0.0012,12.811,2016-10-27 14:00
PSG,2.0,2.0,6.0,0.75767,78.7733,24.6722,103.4455,,160,3.8853,0.9623,0.03,Paris Saint-Germain,2.38099,0.7875,0.0,74427,5.4159,0.7875,28.6988,2016-10-27 14:00
MTZ,5.0,1.0,4.0,1.45696,-20.3029,59.2217,38.9188,,177,17.2962,0.0145,0.0746,Metz,1.19874,0.0004,0.2245,74444,8.747,0.0004,11.9568,2016-10-27 14:00
STE,2.0,4.0,4.0,1.01207,5.5081,40.5527,46.0608,,178,11.3931,0.1423,0.2872,St Etienne,1.44353,0.0072,0.032,74436,11.9884,0.0072,14.6185,2016-10-27 14:00
BAS,6.0,1.0,3.0,1.19745,-10.0482,45.2584,35.2102,,173,17.4782,0.0111,0.0626,Bastia,1.02821,0.0001,0.2513,74457,9.1777,0.0001,11.3441,2016-10-27 14:00
GUI,3.0,2.0,5.0,1.19574,-0.3953,44.4974,44.1021,,171,13.6774,0.0891,0.2353,Guingamp,1.33753,0.004,0.047,74451,9.8633,0.004,14.4593,2016-10-27 14:00
BOR,3.0,3.0,4.0,1.17453,-1.1893,46.0544,44.8651,,159,13.2738,0.0829,0.2203,Bordeaux,1.39797,0.0035,0.0627,74428,10.9319,0.0035,13.7943,2016-10-27 14:00
MRS,3.0,4.0,3.0,1.18022,-2.3321,44.3928,42.0607,,176,13.4973,0.0538,0.166,Marseille,1.36406,0.0016,0.1038,74431,11.9737,0.0016,12.529,2016-10-27 14:00
CAN,6.0,1.0,3.0,1.38147,-18.3683,56.5817,38.2134,,2927,17.6544,0.0138,0.064,Caen,1.23337,0.0001,0.2749,74445,8.8427,0.0001,11.5029,2016-10-27 14:00
NCY,6.0,3.0,1.0,1.15712,-13.6265,47.1193,33.4928,,3267,16.9497,0.0061,0.044,AS Nancy Lorraine,1.12103,0.0002,0.3465,74441,11.1162,0.0002,9.9341,2016-10-27 14:00
NCE,0.0,2.0,8.0,1.17324,11.1037,42.2562,53.3599,,2502,10.2487,0.3545,0.3608,Nice,1.51294,0.0283,0.0027,74437,9.6111,0.0283,18.1402,2016-10-27 14:00
LOR,7.0,0.0,2.0,1.38107,-22.8642,56.7484,33.8842,,273,20.1384,0.0049,0.0227,Lorient,1.14266,0.0,0.51,74443,7.9766,0.0,9.885,2016-10-20 14:00
LYON,4.0,1.0,4.0,1.11789,11.0786,45.2114,56.29,,167,13.0598,0.2306,0.2641,Lyon,1.71106,0.0152,0.0341,74432,8.5314,0.0152,16.4088,2016-10-20 14:00
TOU,2.0,2.0,5.0,1.06556,10.4423,38.9361,49.3784,,179,11.3726,0.2465,0.3246,Toulouse,1.42016,0.0077,0.0137,74439,10.2425,0.0077,16.3849,2016-10-20 14:00
MNT,3.0,4.0,2.0,1.32773,-13.7065,56.9107,43.2042,,274,15.064,0.029,0.0901,Montpellier,1.35804,0.001,0.2277,74452,11.9189,0.001,11.0171,2016-10-20 14:00
DIJ,4.0,3.0,2.0,1.36399,-9.9933,52.8933,42.9,,3170,15.9433,0.0246,0.0857,Dijon FCO,1.34184,0.0005,0.262,74455,11.1282,0.0005,10.9285,2016-10-20 14:00
MON,2.0,1.0,6.0,1.04174,31.3461,41.3367,72.6828,,174,8.9278,0.6167,0.2315,AS Monaco,1.86247,0.0745,0.0014,74430,8.0079,0.0745,21.0643,2016-10-20 14:00
NAN,4.0,2.0,3.0,1.12422,-10.5615,45.2441,34.6826,,165,15.6625,0.0254,0.1012,Nantes,1.10886,0.0002,0.1713,74463,10.3909,0.0002,11.9466,2016-10-20 14:00
REN,3.0,2.0,4.0,1.24371,-10.3301,49.4395,39.1094,,169,15.1269,0.042,0.1356,Stade Rennes,1.21415,0.0015,0.1336,74434,10.1879,0.0015,12.6852,2016-10-20 14:00
LLE,6.0,1.0,2.0,1.16646,-10.5385,51.0668,40.5283,,166,16.9249,0.0285,0.0953,Lille,1.34642,0.0006,0.2326,74438,9.1592,0.0006,11.9159,2016-10-20 14:00
ANG,4.0,1.0,4.0,1.15633,-6.55,46.6442,40.0942,,7868,15.3761,0.0533,0.1575,Angers,1.22739,0.0011,0.1097,74464,9.2608,0.0011,13.3631,2016-10-20 14:00
PSG,2.0,1.0,6.0,0.78349,86.5314,24.7194,111.2508,,160,3.6183,0.9792,0.0172,Paris Saint-Germain,2.45476,0.8753,0.0,74427,4.1128,0.8753,30.2689,2016-10-20 14:00
MTZ,4.0,1.0,4.0,1.3958,-17.5172,55.4173,37.9001,,177,16.4447,0.0274,0.1017,Metz,1.17257,0.0008,0.1781,74444,9.1204,0.0008,12.4349,2016-10-20 14:00
STE,2.0,4.0,3.0,1.05713,2.3011,42.2368,44.5379,,178,11.9638,0.1142,0.2346,St Etienne,1.42359,0.0028,0.0558,74436,12.3402,0.0028,13.696,2016-10-20 14:00
BAS,5.0,1.0,3.0,1.18114,-9.1012,44.0147,34.9135,,173,16.8519,0.0195,0.0777,Bastia,1.03044,0.0,0.228,74457,9.5431,0.0,11.605,2016-10-20 14:00
GUI,3.0,2.0,4.0,1.2075,-5.2243,45.7135,40.4892,,171,14.6,0.0568,0.1666,Guingamp,1.26307,0.0016,0.1014,74451,10.178,0.0016,13.222,2016-10-20 14:00
BOR,3.0,2.0,4.0,1.16543,-0.0141,45.7791,45.765,,159,13.3671,0.1107,0.2357,Bordeaux,1.42024,0.0038,0.0554,74428,10.1858,0.0038,14.4471,2016-10-20 14:00
MRS,3.0,3.0,3.0,1.21987,-4.3338,47.6889,43.3551,,176,14.358,0.06,0.1522,Marseille,1.40715,0.0014,0.1212,74431,10.9408,0.0014,12.7012,2016-10-20 14:00
CAN,5.0,1.0,3.0,1.36403,-14.0155,54.7627,40.7472,,2927,16.5295,0.0365,0.1067,Caen,1.29143,0.0005,0.1978,74445,9.1119,0.0005,12.3586,2016-10-20 14:00
NCY,6.0,2.0,1.0,1.17459,-14.3288,47.6053,33.2765,,3267,17.4439,0.0104,0.0476,AS Nancy Lorraine,1.1111,0.0,0.3617,74441,10.4057,0.0,10.1504,2016-10-20 14:00
