code,current_losses,current_ties,current_wins,d_rating,goal_diff,group,group_1,group_2,group_3,group_4,id,losses,make_final,make_quarters,make_second_round,make_semis,name,o_rating,sdr_id,ties,win_final,wins,win_league,make_round_of_16,last_updated
MNC,1.0,1.0,2.0,0.73118,4.619,C,0.098,0.891,0.0105,0.0005,382,1.3198,0.1993,0.6146,0.989,0.3625,Manchester City,2.6889,73608,1.3742,0.1063,3.306,0.1063,0.989,2016-11-21 14:00
ATL,0.0,0.0,4.0,0.63653,4.6816,D,0.4754,0.5246,0.0,0.0,1068,0.6606,0.1361,0.6044,1.0,0.2984,Atletico Madrid,2.02442,74010,0.429,0.0634,4.9104,0.0634,1.0,2016-11-21 14:00
LEI,0.0,1.0,3.0,1.08515,5.9503,G,0.8482,0.1505,0.0013,0.0,375,0.5648,0.0147,0.2908,0.9987,0.0669,Leicester City,1.5449,73629,1.4805,0.004,3.9547,0.004,0.9987,2016-11-21 14:00
BEN,1.0,1.0,2.0,0.99802,1.4385,B,0.372,0.408,0.213,0.007,1929,1.6458,0.0137,0.2159,0.78,0.054,Benfica,2.06843,74332,1.5144,0.0051,2.8398,0.0051,0.78,2016-11-21 14:00
CSKA,2.0,2.0,0.0,1.11679,-5.8052,E,0.0,0.0178,0.0676,0.9146,1963,3.1711,0.0,0.0019,0.0178,0.0,CSKA Moscow,1.41163,74347,2.4828,0.0,0.3461,0.0,0.0178,2016-11-21 14:00
CEL,2.0,2.0,0.0,1.33818,-12.5539,C,0.0,0.0026,0.0888,0.9086,256,3.4983,0.0,0.0008,0.0026,0.0001,Celtic,2.46137,73714,2.3017,0.0,0.2,0.0,0.0026,2016-11-21 14:00
NAP,1.0,1.0,2.0,0.8649,3.0519,B,0.5805,0.3477,0.0661,0.0057,114,1.4979,0.0667,0.419,0.9282,0.1737,Napoli,2.10763,73848,1.5121,0.0288,2.99,0.0288,0.9282,2016-11-21 14:00
LUD,3.0,1.0,0.0,0.96733,-9.6019,A,0.0,0.0,0.5967,0.4033,13018,3.8956,0.0,0.0,0.0,0.0,Ludogorets,1.63946,103285,1.4535,0.0,0.6509,0.0,0.0,2016-11-21 14:00
BAR,1.0,0.0,3.0,0.67119,13.3962,C,0.9017,0.0967,0.0016,0.0,83,1.197,0.3836,0.7948,0.9984,0.5766,Barcelona,3.31703,74014,0.3211,0.2197,4.4819,0.2197,0.9984,2016-11-21 14:00
JUV,0.0,2.0,2.0,0.5885,6.9478,H,0.4799,0.5032,0.0169,0.0,111,0.3915,0.1616,0.5757,0.9831,0.3186,Juventus,2.20566,73847,2.4357,0.0789,3.1728,0.0789,0.9831,2016-11-21 14:00
KIEV,3.0,1.0,0.0,0.83845,-3.6258,B,0.0,0.0101,0.0651,0.9248,440,3.7023,0.0004,0.0034,0.0101,0.0009,Dynamo Kiev,1.88575,74217,1.456,0.0,0.8417,0.0,0.0101,2016-11-21 14:00
BMU,1.0,0.0,3.0,0.62128,11.0568,D,0.5246,0.4754,0.0,0.0,132,1.2093,0.2899,0.7033,1.0,0.4665,Bayern Munich,2.76709,74078,0.3699,0.158,4.4208,0.158,1.0,2016-11-21 14:00
COP,1.0,2.0,1.0,1.06577,2.565,G,0.0136,0.2205,0.7493,0.0166,909,1.8091,0.0003,0.0223,0.2341,0.0023,FC Copenhagen,1.30758,72960,2.6037,0.0,1.5872,0.0,0.2341,2016-11-21 14:00
MGB,2.0,1.0,1.0,1.03555,-5.4613,C,0.0003,0.0097,0.8991,0.0909,268,3.2896,0.0004,0.0037,0.01,0.0013,Borussia Monchengladbach,1.56075,74048,1.3936,0.0001,1.3168,0.0001,0.01,2016-11-21 14:00
WAR,3.0,1.0,0.0,1.47959,-14.8704,F,0.0,0.0,0.1353,0.8647,555,4.3615,0.0,0.0,0.0,0.0,Legia Warsaw,1.42703,73949,1.3616,0.0,0.2769,0.0,0.0,2016-11-21 14:00
TOT,2.0,1.0,1.0,0.83547,0.0731,E,0.075,0.2429,0.6014,0.0807,367,2.515,0.0189,0.1248,0.3179,0.0503,Tottenham Hotspur,1.84353,73602,1.4857,0.007,1.9993,0.007,0.3179,2016-11-21 14:00
ARS,0.0,1.0,3.0,0.80424,11.0958,A,0.7167,0.2833,0.0,0.0,359,0.3463,0.1423,0.5932,1.0,0.3047,Arsenal,2.50538,73616,1.4318,0.0675,4.2219,0.0675,1.0,2016-11-21 14:00
POR,1.0,1.0,2.0,0.94107,1.7807,G,0.1382,0.629,0.2328,0.0,437,1.5125,0.0104,0.174,0.7672,0.0452,FC Porto,1.82158,74329,1.5817,0.0025,2.9058,0.0025,0.7672,2016-11-21 14:00
SCP,3.0,0.0,1.0,0.85527,-0.9984,F,0.0,0.0335,0.8312,0.1353,2250,3.7413,0.0008,0.01,0.0335,0.0025,Sporting CP,1.7506,74330,0.5022,0.0004,1.7565,0.0004,0.0335,2016-11-21 14:00
SEV,0.0,1.0,3.0,0.95445,5.9364,H,0.5201,0.4298,0.0501,0.0,243,0.7399,0.0505,0.4462,0.9499,0.1552,Sevilla FC,2.05633,93401,1.5551,0.0185,3.705,0.0185,0.9499,2016-11-21 14:00
BES,0.0,3.0,1.0,1.42726,-0.8646,B,0.0475,0.2342,0.6558,0.0625,1895,1.1836,0.0006,0.0306,0.2817,0.003,Besiktas,1.74024,74202,3.4583,0.0,1.3581,0.0,0.2817,2016-11-21 14:00
PSV,3.0,1.0,0.0,1.2034,-5.5031,D,0.0,0.0,0.8079,0.1921,148,3.9056,0.0,0.0,0.0,0.0,PSV,1.95508,93373,1.3944,0.0,0.7,0.0,0.0,2016-11-21 14:00
ROS,2.0,1.0,0.0,1.47102,-11.3983,D,0.0,0.0005,0.1951,0.8044,3852,4.3108,0.0,0.0,0.0005,0.0,Rostov,1.25611,74350,1.4595,0.0,0.2297,0.0,0.0005,2016-10-31 14:00
LYON,2.0,0.0,1.0,1.16278,-0.3247,H,0.0056,0.0656,0.8742,0.0546,167,3.4086,0.0021,0.0178,0.0712,0.0047,Lyon,1.72802,74432,0.7516,0.001,1.8398,0.001,0.0712,2016-10-31 14:00
MAD,0.0,1.0,2.0,0.90123,8.3482,F,0.5426,0.4352,0.0222,0.0,86,0.5546,0.2063,0.6677,0.9778,0.3854,Real Madrid,3.07671,74013,1.5973,0.1048,3.8481,0.1048,0.9778,2016-10-31 14:00
CBKV,3.0,0.0,0.0,1.5375,-10.8995,G,0.0,0.0043,0.0328,0.9629,570,4.7862,0.0,0.0004,0.0043,0.0,Club Brugge,1.03719,72883,0.6824,0.0,0.5314,0.0,0.0043,2016-10-31 14:00
BAS,2.0,1.0,0.0,1.32804,-8.5558,A,0.0,0.0028,0.36,0.6372,989,3.9398,0.0,0.0004,0.0028,0.0001,Basel,1.89022,93159,1.6371,0.0,0.4231,0.0,0.0028,2016-10-31 14:00
PSG,0.0,1.0,2.0,0.73798,6.9209,A,0.3359,0.6585,0.0055,0.0001,160,0.7545,0.0895,0.484,0.9944,0.2206,Paris Saint-Germain,2.36688,74427,1.6509,0.0397,3.5946,0.0397,0.9944,2016-10-31 14:00
DIN,3.0,0.0,0.0,1.1783,-11.4945,H,0.0,0.0006,0.0541,0.9453,597,4.9193,0.0,0.0,0.0006,0.0,Dinamo Zagreb,1.36916,72934,0.6344,0.0,0.4463,0.0,0.0006,2016-10-31 14:00
DOR,0.0,1.0,2.0,0.86604,9.6602,F,0.4503,0.5267,0.023,0.0,124,0.7306,0.1113,0.5501,0.977,0.2632,Borussia Dortmund,2.46848,74050,1.5269,0.0484,3.7425,0.0484,0.977,2016-10-31 14:00
MON,0.0,2.0,1.0,1.04533,1.5378,E,0.4334,0.3305,0.1935,0.0426,174,0.9836,0.0152,0.2393,0.7639,0.0632,AS Monaco,1.94412,74430,2.7676,0.0046,2.2488,0.0046,0.7639,2016-10-31 14:00
LEV,0.0,3.0,0.0,0.96037,0.4174,E,0.1513,0.2768,0.4245,0.1474,131,0.9977,0.0185,0.1699,0.4281,0.0586,Bayer Leverkusen,1.88804,74045,3.8141,0.0072,1.1882,0.0072,0.4281,2016-10-31 14:00
MNC,1.0,1.0,1.0,0.73899,2.6693,C,0.0443,0.7932,0.1528,0.0097,382,1.6838,0.1674,0.4981,0.8375,0.3009,Manchester City,2.70665,73608,1.6197,0.092,2.6965,0.092,0.8375,2016-10-31 14:00
ATL,0.0,0.0,3.0,0.56343,5.9934,D,0.5916,0.408,0.0004,0.0,1068,0.6517,0.1799,0.6567,0.9996,0.3636,Atletico Madrid,2.1655,74010,0.558,0.0889,4.7903,0.0889,0.9996,2016-10-31 14:00
LEI,0.0,0.0,3.0,1.07993,6.3517,G,0.8485,0.1368,0.0147,0.0,375,0.8281,0.0186,0.3206,0.9853,0.0761,Leicester City,1.62842,73629,0.7575,0.0056,4.4144,0.0056,0.9853,2016-10-31 14:00
BEN,1.0,1.0,1.0,1.0159,0.8479,B,0.2112,0.4385,0.2281,0.1222,1929,1.9116,0.0093,0.1743,0.6497,0.0429,Benfica,2.08446,74332,1.7915,0.0033,2.2969,0.0033,0.6497,2016-10-31 14:00
CSKA,1.0,2.0,0.0,1.08011,-3.8039,E,0.0125,0.0488,0.172,0.7667,1963,2.7885,0.0003,0.0086,0.0613,0.0016,CSKA Moscow,1.44015,74347,2.7355,0.0,0.476,0.0,0.0613,2016-10-31 14:00
CEL,2.0,1.0,0.0,1.34747,-13.4107,C,0.0001,0.0102,0.1439,0.8458,256,4.0688,0.0001,0.0023,0.0103,0.0002,Celtic,2.4806,73714,1.521,0.0001,0.4102,0.0001,0.0103,2016-10-31 14:00
NAP,1.0,0.0,2.0,0.91479,4.0145,B,0.6969,0.2273,0.0606,0.0152,114,1.6844,0.0668,0.4282,0.9242,0.1772,Napoli,2.17464,73848,0.7214,0.0259,3.5942,0.0259,0.9242,2016-10-31 14:00
LUD,2.0,1.0,0.0,0.9377,-9.4021,A,0.0004,0.006,0.6311,0.3625,13018,3.4665,0.0001,0.0011,0.0064,0.0003,Ludogorets,1.58987,103285,1.6864,0.0,0.8471,0.0,0.0064,2016-10-31 14:00
BAR,0.0,0.0,3.0,0.67849,15.2331,C,0.9536,0.0457,0.0007,0.0,83,0.6113,0.3671,0.7982,0.9993,0.5648,Barcelona,3.44871,74014,0.5572,0.2082,4.8315,0.2082,0.9993,2016-10-31 14:00
JUV,0.0,1.0,2.0,0.54385,8.5584,H,0.719,0.2657,0.0153,0.0,111,0.4314,0.1769,0.6042,0.9847,0.3426,Juventus,2.21847,73847,1.6265,0.0873,3.9421,0.0873,0.9847,2016-10-31 14:00
KIEV,2.0,1.0,0.0,0.84258,-3.0439,B,0.0158,0.078,0.246,0.6602,440,3.165,0.0011,0.0243,0.0938,0.0061,Dynamo Kiev,1.91905,74217,1.7363,0.0003,1.0987,0.0003,0.0938,2016-10-31 14:00
BMU,1.0,0.0,2.0,0.63883,11.4968,D,0.4084,0.5886,0.003,0.0,132,1.3412,0.2959,0.7124,0.997,0.4752,Bayern Munich,2.85869,74078,0.5608,0.1633,4.098,0.1633,0.997,2016-10-31 14:00
COP,1.0,1.0,1.0,1.0842,2.2702,G,0.0419,0.2847,0.6446,0.0288,909,2.237,0.0006,0.0277,0.3266,0.003,FC Copenhagen,1.33163,72960,1.8866,0.0003,1.8764,0.0003,0.3266,2016-10-31 14:00
MGB,2.0,0.0,1.0,0.99467,-4.4917,C,0.002,0.1509,0.7026,0.1445,268,3.4699,0.0047,0.0543,0.1529,0.0161,Borussia Monchengladbach,1.58787,74048,0.6345,0.0018,1.8956,0.0018,0.1529,2016-10-31 14:00
WAR,3.0,0.0,0.0,1.47178,-16.7771,F,0.0,0.0007,0.0407,0.9586,555,5.1362,0.0,0.0001,0.0007,0.0,Legia Warsaw,1.35851,73949,0.5179,0.0,0.3459,0.0,0.0007,2016-10-31 14:00
TOT,1.0,1.0,1.0,0.80809,1.8487,E,0.4028,0.3439,0.21,0.0433,367,1.6884,0.0484,0.3307,0.7467,0.1284,Tottenham Hotspur,1.86376,73602,1.7664,0.0199,2.5452,0.0199,0.7467,2016-10-31 14:00
ARS,0.0,1.0,2.0,0.80215,11.037,A,0.6637,0.3327,0.0034,0.0002,359,0.5243,0.171,0.6062,0.9964,0.33,Arsenal,2.55501,73616,1.6554,0.0802,3.8203,0.0802,0.9964,2016-10-31 14:00
POR,1.0,1.0,1.0,0.94263,2.2776,G,0.1096,0.5742,0.3079,0.0083,437,1.6021,0.0076,0.1591,0.6838,0.037,FC Porto,1.87058,74329,1.7667,0.0019,2.6312,0.0019,0.6838,2016-10-31 14:00
SCP,2.0,0.0,1.0,0.86949,-1.2313,F,0.0071,0.0374,0.9141,0.0414,2250,3.3945,0.0009,0.0142,0.0445,0.0041,Sporting CP,1.76736,74330,0.7261,0.0003,1.8794,0.0003,0.0445,2016-10-31 14:00
SEV,0.0,1.0,2.0,0.97313,3.2608,H,0.2754,0.6681,0.0564,0.0001,243,0.8591,0.0402,0.4138,0.9435,0.131,Sevilla FC,1.93108,93401,1.7507,0.015,3.3902,0.015,0.9435,2016-10-31 14:00
BES,0.0,2.0,1.0,1.44357,-1.8185,B,0.0761,0.2562,0.4653,0.2024,1895,1.7814,0.0002,0.0346,0.3323,0.003,Besiktas,1.76273,74202,2.666,0.0,1.5526,0.0,0.3323,2016-10-31 14:00
PSV,2.0,1.0,0.0,1.18087,-6.0919,D,0.0,0.0029,0.8015,0.1956,148,3.6246,0.0,0.0007,0.0029,0.0001,PSV,1.96504,93373,1.5651,0.0,0.8103,0.0,0.0029,2016-10-31 14:00
ROS,1.0,1.0,0.0,1.48581,-11.877,D,0.0,0.0022,0.2313,0.7665,3852,4.02,0.0,0.0,0.0022,0.0,Rostov,1.29651,74350,1.6574,0.0,0.3226,0.0,0.0022,2016-10-17 14:00
LYON,1.0,0.0,1.0,1.13179,0.0664,H,0.0607,0.2028,0.6371,0.0994,167,2.9281,0.0028,0.0668,0.2635,0.0143,Lyon,1.71952,74432,0.9994,0.0011,2.0725,0.0011,0.2635,2016-10-17 14:00
MAD,0.0,1.0,1.0,0.87593,6.8391,F,0.5938,0.3488,0.0561,0.0013,86,0.5752,0.202,0.6596,0.9426,0.3878,Real Madrid,3.0297,74013,1.7049,0.1023,3.7199,0.1023,0.9426,2016-10-17 14:00
CBKV,2.0,0.0,0.0,1.5301,-10.7012,G,0.0011,0.0281,0.0926,0.8782,570,4.3383,0.0,0.002,0.0292,0.0004,Club Brugge,1.02342,72883,0.9375,0.0,0.7242,0.0,0.0292,2016-10-17 14:00
BAS,1.0,1.0,0.0,1.32663,-7.5831,A,0.002,0.0139,0.286,0.6981,989,3.7453,0.0,0.0021,0.0159,0.0001,Basel,1.89594,93159,1.7761,0.0,0.4786,0.0,0.0159,2016-10-17 14:00
PSG,0.0,1.0,1.0,0.79316,6.0606,A,0.4498,0.5223,0.0237,0.0042,160,0.7944,0.0853,0.4747,0.9721,0.2079,Paris Saint-Germain,2.46311,74427,1.787,0.0378,3.4186,0.0378,0.9721,2016-10-17 14:00
DIN,2.0,0.0,0.0,1.1742,-10.8554,H,0.0016,0.0214,0.1057,0.8713,597,4.3687,0.0,0.0026,0.023,0.0004,Dinamo Zagreb,1.44071,72934,0.8941,0.0,0.7372,0.0,0.023,2016-10-17 14:00
DOR,0.0,1.0,1.0,0.83522,9.1328,F,0.3618,0.5051,0.1309,0.0022,124,0.9972,0.1226,0.5115,0.8669,0.2579,Borussia Dortmund,2.51177,74050,1.8124,0.0583,3.1904,0.0583,0.8669,2016-10-17 14:00
MON,0.0,1.0,1.0,1.05302,1.3627,E,0.3638,0.3529,0.2019,0.0814,174,1.3867,0.0126,0.213,0.7167,0.0535,AS Monaco,1.85569,74430,2.0561,0.0043,2.5572,0.0043,0.7167,2016-10-17 14:00
LEV,0.0,2.0,0.0,0.94788,1.1127,E,0.2432,0.2812,0.3427,0.1329,131,1.2081,0.0292,0.2261,0.5244,0.0838,Bayer Leverkusen,1.97033,74045,3.0625,0.0113,1.7294,0.0113,0.5244,2016-10-17 14:00
MNC,0.0,1.0,1.0,0.75548,5.9241,C,0.221,0.7005,0.0718,0.0067,382,1.2449,0.1836,0.573,0.9215,0.3436,Manchester City,2.75933,73608,1.8154,0.0966,2.9397,0.0966,0.9215,2016-10-17 14:00
ATL,0.0,0.0,2.0,0.5462,6.6187,D,0.6023,0.3951,0.0025,0.0001,1068,0.7233,0.2094,0.6724,0.9974,0.387,Atletico Madrid,2.20618,74010,0.744,0.1056,4.5327,0.1056,0.9974,2016-10-17 14:00
LEI,0.0,0.0,2.0,1.06274,6.7145,G,0.8014,0.1521,0.0452,0.0013,375,0.9025,0.0219,0.3293,0.9535,0.0858,Leicester City,1.59991,73629,0.9921,0.0066,4.1054,0.0066,0.9535,2016-10-17 14:00
BEN,1.0,1.0,0.0,1.04377,-1.8805,B,0.0272,0.3756,0.3419,0.2553,1929,2.4451,0.0059,0.1076,0.4028,0.0239,Benfica,2.03963,74332,2.0657,0.0013,1.4892,0.0013,0.4028,2016-10-17 14:00
CSKA,1.0,1.0,0.0,1.0728,-3.96,E,0.0203,0.0663,0.191,0.7224,1963,3.1786,0.0002,0.0134,0.0866,0.0017,CSKA Moscow,1.45346,74347,2.0094,0.0,0.812,0.0,0.0866,2016-10-17 14:00
CEL,1.0,1.0,0.0,1.33911,-10.9557,C,0.0013,0.0393,0.457,0.5024,256,3.3503,0.0001,0.0089,0.0406,0.0018,Celtic,2.57396,73714,1.7649,0.0001,0.8848,0.0001,0.0406,2016-10-17 14:00
NAP,0.0,0.0,2.0,0.8828,6.7901,B,0.9243,0.0649,0.0089,0.0019,114,0.7386,0.0755,0.4931,0.9892,0.1984,Napoli,2.10499,73848,0.9018,0.0295,4.3596,0.0295,0.9892,2016-10-17 14:00
LUD,1.0,1.0,0.0,0.88399,-4.7974,A,0.0047,0.0419,0.6577,0.2957,13018,3.162,0.0002,0.0084,0.0466,0.0009,Ludogorets,1.60648,103285,1.8893,0.0,0.9487,0.0,0.0466,2016-10-17 14:00
BAR,0.0,0.0,2.0,0.70159,12.0367,C,0.7759,0.2135,0.0101,0.0005,83,0.8404,0.3378,0.7759,0.9894,0.5298,Barcelona,3.54054,74014,0.7673,0.1882,4.3923,0.1882,0.9894,2016-10-17 14:00
JUV,0.0,1.0,1.0,0.52864,8.4309,H,0.6985,0.2436,0.0556,0.0023,111,0.6126,0.1873,0.5937,0.9421,0.3501,Juventus,2.27399,73847,1.8712,0.0944,3.5162,0.0944,0.9421,2016-10-17 14:00
KIEV,1.0,1.0,0.0,0.82204,-0.2596,B,0.0375,0.4511,0.347,0.1644,440,2.3485,0.0073,0.1283,0.4886,0.0299,Dynamo Kiev,1.97335,74217,2.0044,0.0019,1.6471,0.0019,0.4886,2016-10-17 14:00
BMU,1.0,0.0,1.0,0.63501,10.4933,D,0.3964,0.5861,0.0165,0.001,132,1.3917,0.2942,0.6987,0.9825,0.4718,Bayern Munich,2.78981,74078,0.7046,0.1608,3.9037,0.1608,0.9825,2016-10-17 14:00
COP,0.0,1.0,1.0,1.09386,1.9223,G,0.1024,0.3423,0.5039,0.0514,909,1.9429,0.0006,0.0416,0.4447,0.0037,FC Copenhagen,1.34832,72960,2.1071,0.0001,1.95,0.0001,0.4447,2016-10-17 14:00
MGB,2.0,0.0,0.0,1.08957,-7.0051,C,0.0018,0.0467,0.4611,0.4904,268,3.9666,0.002,0.0181,0.0485,0.0053,Borussia Monchengladbach,1.67806,74048,0.848,0.0005,1.1854,0.0005,0.0485,2016-10-17 14:00
WAR,2.0,0.0,0.0,1.44887,-15.4294,F,0.0004,0.0013,0.0327,0.9656,555,5.0279,0.0,0.0001,0.0017,0.0,Legia Warsaw,1.31008,73949,0.6076,0.0,0.3645,0.0,0.0017,2016-10-17 14:00
TOT,1.0,0.0,1.0,0.85472,1.4846,E,0.3727,0.2996,0.2644,0.0633,367,2.1554,0.0441,0.2991,0.6723,0.1198,Tottenham Hotspur,1.96403,73602,1.0144,0.0208,2.8302,0.0208,0.6723,2016-10-17 14:00
ARS,0.0,1.0,1.0,0.82131,6.3199,A,0.5435,0.4219,0.0326,0.002,359,0.6399,0.1339,0.5527,0.9654,0.2904,Arsenal,2.48223,73616,1.8644,0.0639,3.4957,0.0639,0.9654,2016-10-17 14:00
POR,1.0,1.0,0.0,0.93476,2.0644,G,0.0951,0.4775,0.3583,0.0691,437,1.7894,0.008,0.1333,0.5726,0.0328,FC Porto,1.86167,74329,2.0171,0.0021,2.1935,0.0021,0.5726,2016-10-17 14:00
SCP,1.0,0.0,1.0,0.86342,-0.5425,F,0.044,0.1448,0.7803,0.0309,2250,2.8351,0.0052,0.0608,0.1888,0.0169,Sporting CP,1.77517,74330,1.0043,0.0019,2.1606,0.0019,0.1888,2016-10-17 14:00
SEV,0.0,1.0,1.0,1.07509,2.3581,H,0.2392,0.5322,0.2016,0.027,243,1.205,0.0281,0.3147,0.7714,0.0977,Sevilla FC,1.92546,93401,2.0065,0.0105,2.7885,0.0105,0.7714,2016-10-17 14:00
BES,0.0,2.0,0.0,1.44278,-4.65,B,0.011,0.1084,0.3022,0.5784,1895,2.5672,0.0002,0.0136,0.1194,0.0022,Besiktas,1.67312,74202,2.8293,0.0001,0.6035,0.0001,0.1194,2016-10-17 14:00
PSV,1.0,1.0,0.0,1.15057,-5.235,D,0.0013,0.0166,0.7497,0.2324,148,3.4643,0.0,0.0049,0.0179,0.0004,PSV,1.906,93373,1.6954,0.0,0.8403,0.0,0.0179,2016-10-17 14:00
ROS,1.0,0.0,0.0,1.47646,-11.8281,D,0.0002,0.0093,0.2699,0.7206,3852,4.392,0.0,0.0009,0.0095,0.0001,Rostov,1.27784,74350,0.9528,0.0,0.6552,0.0,0.0095,2016-09-26 14:00
LYON,0.0,0.0,1.0,1.1331,0.7175,H,0.1821,0.2904,0.42,0.1075,167,2.3969,0.0063,0.1328,0.4725,0.0309,Lyon,1.8118,74432,1.2565,0.0023,2.3466,0.0023,0.4725,2016-09-26 14:00
MAD,0.0,0.0,1.0,0.87394,6.3061,F,0.4918,0.443,0.0628,0.0024,86,1.0754,0.1801,0.6388,0.9348,0.3585,Real Madrid,2.93291,74013,0.9253,0.0854,3.9993,0.0854,0.9348,2016-09-26 14:00
CBKV,1.0,0.0,0.0,1.48569,-7.3255,G,0.0078,0.069,0.2283,0.6949,570,3.8544,0.0,0.0062,0.0768,0.0003,Club Brugge,1.04422,72883,1.1975,0.0,0.9481,0.0,0.0768,2016-09-26 14:00
BAS,0.0,1.0,0.0,1.3231,-7.7154,A,0.0056,0.0316,0.2238,0.739,989,3.5868,0.0,0.0042,0.0372,0.0006,Basel,1.91928,93159,1.8999,0.0,0.5133,0.0,0.0372,2016-09-26 14:00
PSG,0.0,1.0,0.0,0.82576,4.2933,A,0.3418,0.5259,0.1093,0.023,160,1.0703,0.0807,0.4237,0.8677,0.1943,Paris Saint-Germain,2.45271,74427,2.0759,0.034,2.8538,0.034,0.8677,2016-09-26 14:00
DIN,1.0,0.0,0.0,1.13422,-7.5449,H,0.0114,0.0465,0.1613,0.7808,597,3.9247,0.0,0.0082,0.0579,0.0008,Dinamo Zagreb,1.49674,72934,1.1642,0.0,0.9111,0.0,0.0579,2016-09-26 14:00
DOR,0.0,0.0,1.0,0.81584,10.0128,F,0.4855,0.4262,0.0866,0.0017,124,1.2384,0.149,0.5632,0.9117,0.302,Borussia Dortmund,2.63476,74050,1.0089,0.0705,3.7527,0.0705,0.9117,2016-09-26 14:00
MON,0.0,0.0,1.0,1.06109,1.2723,E,0.4294,0.2909,0.1862,0.0935,174,1.7646,0.0118,0.21,0.7203,0.0496,AS Monaco,1.76491,74430,1.3164,0.0038,2.919,0.0038,0.7203,2016-09-26 14:00
LEV,0.0,1.0,0.0,0.98806,1.0512,E,0.2876,0.2785,0.2719,0.162,131,1.6023,0.0273,0.2429,0.5661,0.0839,Bayer Leverkusen,2.01164,74045,2.317,0.0107,2.0807,0.0107,0.5661,2016-09-26 14:00
MNC,0.0,0.0,1.0,0.75477,7.3331,C,0.3491,0.5671,0.0734,0.0104,382,1.397,0.2116,0.6019,0.9162,0.3736,Manchester City,2.81481,73608,1.0006,0.1112,3.6024,0.1112,0.9162,2016-09-26 14:00
ATL,0.0,0.0,1.0,0.55466,5.1184,D,0.3047,0.6682,0.0256,0.0015,1068,1.1244,0.1621,0.6159,0.9729,0.3323,Atletico Madrid,2.07079,74010,1.0764,0.0805,3.7992,0.0805,0.9729,2016-09-26 14:00
LEI,0.0,0.0,1.0,1.09177,6.5761,G,0.6832,0.2354,0.0723,0.0091,375,1.0868,0.0233,0.3275,0.9186,0.0905,Leicester City,1.74221,73629,1.2236,0.0083,3.6896,0.0083,0.9186,2016-09-26 14:00
BEN,0.0,1.0,0.0,1.01064,-0.9506,B,0.0936,0.3255,0.3794,0.2015,1929,2.0702,0.007,0.1217,0.4191,0.0314,Benfica,2.00112,74332,2.3073,0.0027,1.6225,0.0027,0.4191,2016-09-26 14:00
CSKA,0.0,1.0,0.0,1.06064,-3.0077,E,0.0681,0.1395,0.2598,0.5326,1963,2.5602,0.0012,0.0381,0.2076,0.0057,CSKA Moscow,1.50098,74347,2.2946,0.0,1.1452,0.0,0.2076,2016-09-26 14:00
CEL,1.0,0.0,0.0,1.33222,-12.6815,C,0.0036,0.0364,0.3081,0.6519,256,4.0904,0.0005,0.0092,0.04,0.0017,Celtic,2.5369,73714,0.9391,0.0,0.9705,0.0,0.04,2016-09-26 14:00
NAP,0.0,0.0,1.0,0.8537,6.1115,B,0.8088,0.1461,0.0371,0.008,114,0.842,0.0796,0.4882,0.9549,0.2047,Napoli,2.1301,73848,1.1084,0.0358,4.0496,0.0358,0.9549,2016-09-26 14:00
LUD,0.0,1.0,0.0,0.84785,-3.095,A,0.0328,0.1231,0.6157,0.2284,13018,2.5927,0.0005,0.032,0.1559,0.0064,Ludogorets,1.61742,103285,2.1967,0.0003,1.2106,0.0003,0.1559,2016-09-26 14:00
BAR,0.0,0.0,1.0,0.64709,12.187,C,0.6368,0.3254,0.0346,0.0032,83,0.9803,0.3741,0.7644,0.9622,0.5597,Barcelona,3.51342,74014,0.9839,0.2115,4.0358,0.2115,0.9622,2016-09-26 14:00
JUV,0.0,1.0,0.0,0.56162,4.9351,H,0.5578,0.2945,0.1281,0.0196,111,0.8171,0.1457,0.5172,0.8523,0.2862,Juventus,2.15217,73847,2.1635,0.0691,3.0194,0.0691,0.8523,2016-09-26 14:00
KIEV,1.0,0.0,0.0,0.82907,0.2234,B,0.0816,0.4264,0.3211,0.1709,440,2.619,0.0058,0.1377,0.508,0.0308,Dynamo Kiev,2.00954,74217,1.2471,0.0019,2.1339,0.0019,0.508,2016-09-26 14:00
BMU,0.0,0.0,1.0,0.56181,11.788,D,0.6928,0.2948,0.012,0.0004,132,0.7048,0.3278,0.7554,0.9876,0.5278,Bayern Munich,2.87485,74078,0.9658,0.1822,4.3294,0.1822,0.9876,2016-09-26 14:00
COP,0.0,1.0,0.0,1.10673,-1.6821,G,0.0528,0.2128,0.4925,0.2419,909,2.2192,0.0001,0.0273,0.2656,0.0025,FC Copenhagen,1.289,72960,2.3565,0.0,1.4243,0.0,0.2656,2016-09-26 14:00
MGB,1.0,0.0,0.0,1.06624,-6.8386,C,0.0105,0.0711,0.5839,0.3345,268,3.5405,0.0028,0.0333,0.0816,0.0098,Borussia Monchengladbach,1.74371,74048,1.06,0.0011,1.3995,0.0011,0.0816,2016-09-26 14:00
WAR,1.0,0.0,0.0,1.44686,-14.9176,F,0.0003,0.0046,0.1062,0.8889,555,4.7392,0.0,0.0005,0.0049,0.0,Legia Warsaw,1.32841,73949,0.8034,0.0,0.4574,0.0,0.0049,2016-09-26 14:00
